TeamId,TeamName,SubmissionDate,Score
168495,S.A.M.,"2015-04-16 14:10:00",0.71267
168119,Annie,"2015-04-16 14:15:13",0.89641
167440,wittyKitty,"2015-04-16 14:21:02",0.90502
168500,maxim,"2015-04-16 14:21:57",0.49468
168390,"Francois Dongier","2015-04-16 14:22:11",0.88399
167264,MC1967,"2015-04-16 14:25:06",0.90423
167069,Saransh,"2015-04-16 14:26:06",0.88918
168453,"Hubery Zhou","2015-04-16 14:28:25",0.90397
167434,beeNotice,"2015-04-16 14:31:23",0.92516
167496,tomlabs,"2015-04-16 14:35:09",0.80884
168506,dhaug,"2015-04-16 14:35:37",0.87417
168510,millerni,"2015-04-16 14:39:16",0.69608
167124,"Leonardo Noleto","2015-04-16 14:41:58",0.87891
168511,randyMarsh,"2015-04-16 14:46:46",0.50000
167124,"Leonardo Noleto","2015-04-16 14:47:54",0.88823
167553,steffejr,"2015-04-16 14:58:33",0.93154
168517,"Anilkumar Panda","2015-04-16 15:04:01",0.90532
167172,neonflux73,"2015-04-16 15:05:13",0.92745
168152,Andreas,"2015-04-16 15:17:16",0.90928
168151,gvsr,"2015-04-16 15:18:47",0.78512
168526,krub,"2015-04-16 15:19:48",0.69608
168281,Subbu,"2015-04-16 15:23:58",0.88950
167085,"Luis Argerich","2015-04-16 15:24:32",0.92542
167377,"Ronnie Rios","2015-04-16 15:28:01",0.92206
168517,"Anilkumar Panda","2015-04-16 15:32:39",0.90703
168001,Desi,"2015-04-16 15:33:54",0.92610
168025,Yossi,"2015-04-16 15:37:29",0.88306
167196,RonnyDW,"2015-04-16 15:41:46",0.91792
167212,"Panagiotis Cheilaris","2015-04-16 15:42:54",0.50000
168544,xsara,"2015-04-16 15:43:22",0.69608
167201,"Migu González","2015-04-16 15:44:28",0.74951
167388,Starcat,"2015-04-16 15:44:34",0.69608
168152,Andreas,"2015-04-16 15:44:34",0.91081
167598,DanaC,"2015-04-16 15:45:15",0.71172
168454,Anais,"2015-04-16 15:46:24",0.90548
168545,"Mark Peng","2015-04-16 15:47:15",0.88375
167412,CHarbor,"2015-04-16 15:48:05",0.90391
168382,ADAM,"2015-04-16 15:48:50",0.88482
167496,tomlabs,"2015-04-16 15:49:03",0.80906
167507,rupp,"2015-04-16 15:52:29",0.69608
168025,Yossi,"2015-04-16 15:54:34",0.90736
168526,krub,"2015-04-16 15:55:05",0.87316
167388,Starcat,"2015-04-16 15:55:18",0.74706
168550,maverickanuj,"2015-04-16 15:56:58",0.86716
168510,millerni,"2015-04-16 15:59:41",0.88613
167818,Dharmesh,"2015-04-16 16:01:25",0.86924
166944,egil137,"2015-04-16 16:09:29",0.87731
168499,grayi,"2015-04-16 16:11:20",0.69608
168495,S.A.M.,"2015-04-16 16:17:16",0.71386
168559,"Mikhail Uskov","2015-04-16 16:18:25",0.84352
168555,Weidenbach,"2015-04-16 16:19:14",0.49468
167507,rupp,"2015-04-16 16:20:36",0.70425
168557,Rborist,"2015-04-16 16:21:07",0.69608
167076,Analyst,"2015-04-16 16:22:00",0.69608
167092,jadianes,"2015-04-16 16:22:33",0.92715
167454,"Andrew Zmeul","2015-04-16 16:24:50",0.87283
167251,"Khaled Fayed","2015-04-16 16:25:16",0.74706
168390,"Francois Dongier","2015-04-16 16:26:07",0.88809
167379,"Oleg Hanevich","2015-04-16 16:28:58",0.90429
168556,Pereg,"2015-04-16 16:30:16",0.89814
167992,MadGator,"2015-04-16 16:33:29",0.90668
168511,randyMarsh,"2015-04-16 16:33:35",0.64625
167379,"Oleg Hanevich","2015-04-16 16:36:06",0.90552
167454,"Andrew Zmeul","2015-04-16 16:37:04",0.87794
167296,deszcz,"2015-04-16 16:37:35",0.92923
168217,"Gowri Mohan","2015-04-16 16:40:13",0.85162
167314,voronwe2007,"2015-04-16 16:43:09",0.89710
168495,S.A.M.,"2015-04-16 16:46:10",0.76335
168151,gvsr,"2015-04-16 16:54:38",0.87161
167507,rupp,"2015-04-16 16:55:29",0.73278
168574,"Raphael Chay","2015-04-16 16:58:45",0.49468
167359,noodles,"2015-04-16 17:01:40",0.92802
167428,EduLytics,"2015-04-16 17:02:21",0.74706
167432,Shux,"2015-04-16 17:02:58",0.92389
168576,joparga3,"2015-04-16 17:03:57",0.90424
167506,W__B,"2015-04-16 17:07:51",0.92120
168411,"Clyde DSouza","2015-04-16 17:11:37",0.79335
168117,Odinsbeard,"2015-04-16 17:12:07",0.90323
168584,"Marie Chenailler-Maurice","2015-04-16 17:12:12",0.90314
168029,axelRock,"2015-04-16 17:12:29",0.92236
168583,Alan,"2015-04-16 17:14:32",0.69608
168584,"Marie Chenailler-Maurice","2015-04-16 17:16:06",0.90327
168574,"Raphael Chay","2015-04-16 17:19:41",0.88892
168557,Rborist,"2015-04-16 17:23:55",0.90549
167314,voronwe2007,"2015-04-16 17:36:24",0.90509
168050,Belloq,"2015-04-16 17:36:25",0.87598
168130,"Christian Pedersen","2015-04-16 17:40:07",0.74706
168594,"rohit sinha","2015-04-16 17:40:34",0.69608
168594,"rohit sinha","2015-04-16 17:42:14",0.74706
167220,Karan,"2015-04-16 17:45:12",0.78163
168596,kwr09132,"2015-04-16 17:48:47",0.50000
168597,BasGorissen,"2015-04-16 17:50:15",0.80981
167519,Thomas,"2015-04-16 17:50:25",0.82815
167809,"Shailaja Rego","2015-04-16 17:52:43",0.92055
167193,Marat_Yus,"2015-04-16 17:52:47",0.61621
168281,Subbu,"2015-04-16 17:54:36",0.90281
168594,"rohit sinha","2015-04-16 18:02:54",0.88747
168598,Brian_Bergen,"2015-04-16 18:03:53",0.69608
167052,"Omar Saleem","2015-04-16 18:03:55",0.92600
168601,rafdez,"2015-04-16 18:05:49",0.49468
167558,db52,"2015-04-16 18:05:54",0.92628
168598,Brian_Bergen,"2015-04-16 18:09:36",0.74706
168151,gvsr,"2015-04-16 18:09:51",0.87265
167396,"Bennyt10 ","2015-04-16 18:10:58",0.69608
167396,"Bennyt10 ","2015-04-16 18:14:18",0.74706
168576,joparga3,"2015-04-16 18:15:06",0.90768
168612,Hillwood,"2015-04-16 18:15:21",0.88681
167304,"Manivannan Ezhumalai","2015-04-16 18:20:30",0.87316
167394,Kayd,"2015-04-16 18:20:42",0.88885
168596,kwr09132,"2015-04-16 18:24:56",0.90423
168616,anaki,"2015-04-16 18:26:29",0.86556
167428,EduLytics,"2015-04-16 18:26:32",0.90369
167304,"Manivannan Ezhumalai","2015-04-16 18:36:59",0.88892
168624,"Matias Thayer","2015-04-16 18:37:57",0.69608
167304,"Manivannan Ezhumalai","2015-04-16 18:39:39",0.90502
168130,"Christian Pedersen","2015-04-16 18:41:17",0.74898
168262,"Dr. Monasca","2015-04-16 18:42:49",0.90502
167069,Saransh,"2015-04-16 18:46:22",0.91471
168630,Verunka,"2015-04-16 18:49:47",0.55156
168631,Leandro_arenas,"2015-04-16 18:51:58",0.88892
168583,Alan,"2015-04-16 18:53:35",0.74706
166995,"Sanjeev Malhotra","2015-04-16 18:54:14",0.92241
167081,"Gregory Cann","2015-04-16 18:59:08",0.74951
168624,"Matias Thayer","2015-04-16 19:01:26",0.74706
168029,axelRock,"2015-04-16 19:04:12",0.92534
168640,TomásCampo,"2015-04-16 19:04:47",0.69608
168117,Odinsbeard,"2015-04-16 19:05:18",0.92080
168614,serendipity,"2015-04-16 19:09:07",0.91328
167163,Pablo,"2015-04-16 19:11:46",0.75003
168510,millerni,"2015-04-16 19:13:41",0.92567
168645,"Patrick Minogue","2015-04-16 19:16:59",0.69608
167410,Justin,"2015-04-16 19:18:46",0.93437
167649,"Alvaro Bravo","2015-04-16 19:19:57",0.69608
167571,ArtiB,"2015-04-16 19:19:57",0.91800
168624,"Matias Thayer","2015-04-16 19:23:13",0.88754
167485,Kartoffel28,"2015-04-16 19:23:52",0.90471
168640,TomásCampo,"2015-04-16 19:25:00",0.74706
168130,"Christian Pedersen","2015-04-16 19:29:56",0.90319
167571,ArtiB,"2015-04-16 19:30:53",0.91906
168652,Sandra,"2015-04-16 19:36:18",0.69608
168624,"Matias Thayer","2015-04-16 19:38:36",0.90391
167571,ArtiB,"2015-04-16 19:42:04",0.91981
168654,Zsolt,"2015-04-16 19:42:35",0.69608
168102,ebrucecfa,"2015-04-16 19:49:50",0.76871
168596,kwr09132,"2015-04-16 19:50:11",0.90527
167069,Saransh,"2015-04-16 19:51:04",0.91625
168624,"Matias Thayer","2015-04-16 19:55:25",0.90402
168162,Mert,"2015-04-16 20:01:07",0.69608
168666,Seb@,"2015-04-16 20:05:20",0.49468
167212,"Panagiotis Cheilaris","2015-04-16 20:05:21",0.60657
168162,Mert,"2015-04-16 20:09:43",0.74706
167212,"Panagiotis Cheilaris","2015-04-16 20:10:24",0.69798
167139,"Panos Syrgkanis","2015-04-16 20:10:42",0.91555
168666,Seb@,"2015-04-16 20:10:58",0.69608
166892,sugimotot,"2015-04-16 20:14:05",0.87940
167276,Marcos,"2015-04-16 20:25:32",0.87350
168654,Zsolt,"2015-04-16 20:27:26",0.88892
168680,Julian,"2015-04-16 20:33:57",0.78500
168679,conchead,"2015-04-16 20:34:03",0.69608
167293,racaval,"2015-04-16 20:36:30",0.79610
167201,"Migu González","2015-04-16 20:37:14",0.87805
168583,Alan,"2015-04-16 20:38:11",0.75940
168681,JuanmaOyarzabal,"2015-04-16 20:39:38",0.78569
168631,Leandro_arenas,"2015-04-16 20:41:15",0.91335
167276,Marcos,"2015-04-16 20:46:20",0.87590
168695,JdSen,"2015-04-16 20:53:26",0.69608
168697,"Matt Sco","2015-04-16 20:56:46",0.92059
168666,Seb@,"2015-04-16 20:57:12",0.90408
166989,"Wat Hughes","2015-04-16 20:58:17",0.74706
168698,Qumee,"2015-04-16 20:58:34",0.69608
168699,gerdovel,"2015-04-16 20:59:27",0.90291
168598,Brian_Bergen,"2015-04-16 21:01:55",0.90580
168703,Alex_Alex,"2015-04-16 21:02:53",0.92309
168696,joao,"2015-04-16 21:06:54",0.69608
168707,abrarba,"2015-04-16 21:08:33",0.89472
168711,nonnot,"2015-04-16 21:14:40",0.91497
167611,Vinoth,"2015-04-16 21:16:59",0.88696
168697,"Matt Sco","2015-04-16 21:22:00",0.92428
168045,aperfectpoint,"2015-04-16 21:25:23",0.87883
166989,"Wat Hughes","2015-04-16 21:25:41",0.89267
168714,LudoMC,"2015-04-16 21:27:24",0.90550
168697,"Matt Sco","2015-04-16 21:28:26",0.92448
167737,LucianSchulte,"2015-04-16 21:31:46",0.87317
167276,Marcos,"2015-04-16 21:33:15",0.88906
168696,joao,"2015-04-16 21:38:19",0.74706
168160,"Abhi Rao","2015-04-16 21:40:34",0.78756
167093,gpa,"2015-04-16 21:43:07",0.89195
167898,Christophe2015,"2015-04-16 21:43:21",0.90691
166891,Rishabh,"2015-04-16 21:45:37",0.92129
168323,Fede,"2015-04-16 21:47:56",0.78644
167212,"Panagiotis Cheilaris","2015-04-16 21:50:25",0.72891
168628,"dorota lewandowska","2015-04-16 21:51:00",0.86785
168160,"Abhi Rao","2015-04-16 21:51:18",0.80919
168162,Mert,"2015-04-16 21:55:42",0.89052
168703,Alex_Alex,"2015-04-16 21:58:40",0.92349
168697,"Matt Sco","2015-04-16 22:01:30",0.92593
168323,Fede,"2015-04-16 22:12:50",0.86271
168732,"Adrián Plattner","2015-04-16 22:14:42",0.88615
168507,_pAo_,"2015-04-16 22:14:55",0.49468
168680,Julian,"2015-04-16 22:15:42",0.92223
167737,LucianSchulte,"2015-04-16 22:15:52",0.88767
168735,delimited,"2015-04-16 22:19:05",0.71530
168068,Jordan,"2015-04-16 22:20:02",0.86328
168707,abrarba,"2015-04-16 22:20:40",0.91313
168737,dknecht,"2015-04-16 22:20:57",0.88522
168680,Julian,"2015-04-16 22:20:59",0.92295
168188,AnnaP,"2015-04-16 22:22:38",0.88220
168735,delimited,"2015-04-16 22:24:18",0.78512
167251,"Khaled Fayed","2015-04-16 22:27:45",0.75081
168741,"Guilherme Gubert","2015-04-16 22:29:32",0.90548
168696,joao,"2015-04-16 22:29:49",0.88696
168694,amitozp,"2015-04-16 22:30:48",0.78317
168742,Juhy,"2015-04-16 22:31:04",0.78512
168741,"Guilherme Gubert","2015-04-16 22:35:36",0.91097
168162,Mert,"2015-04-16 22:36:42",0.90184
167555,calvin,"2015-04-16 22:39:38",0.90582
167314,voronwe2007,"2015-04-16 22:42:36",0.91716
167251,"Khaled Fayed","2015-04-16 22:46:22",0.76739
167735,"Adam Warmack","2015-04-16 22:49:08",0.88048
168114,BWC-Springs,"2015-04-16 22:49:47",0.69608
167251,"Khaled Fayed","2015-04-16 22:51:01",0.88060
167251,"Khaled Fayed","2015-04-16 22:56:03",0.88758
167429,ChrisW,"2015-04-16 22:57:17",0.90509
167098,samvars,"2015-04-16 23:05:20",0.92343
168752,Saad,"2015-04-16 23:07:18",0.89668
167201,"Migu González","2015-04-16 23:08:47",0.89993
168758,Ravi,"2015-04-16 23:13:17",0.69608
168243,Ashutosh,"2015-04-16 23:14:18",0.93027
168114,BWC-Springs,"2015-04-16 23:14:55",0.70427
168183,drala,"2015-04-16 23:19:45",0.93116
168742,Juhy,"2015-04-16 23:24:32",0.92276
168752,Saad,"2015-04-16 23:30:06",0.90951
168742,Juhy,"2015-04-16 23:47:05",0.92835
167555,calvin,"2015-04-16 23:50:48",0.92008
167098,samvars,"2015-04-16 23:51:20",0.92384
167690,"Ryan Eaton","2015-04-16 23:51:35",0.92753
167184,KazAnova,"2015-04-16 23:53:24",0.93961
167164,ma2afify,"2015-04-16 23:57:40",0.92994
167098,samvars,"2015-04-16 23:59:24",0.92842
167980,hvlad,"2015-04-16 23:59:59",0.91342
168511,randyMarsh,"2015-04-17 00:00:15",0.88816
167770,"ajay antony","2015-04-17 00:00:21",0.88879
167790,nr7116,"2015-04-17 00:00:34",0.91406
167496,tomlabs,"2015-04-17 00:01:18",0.88938
166891,Rishabh,"2015-04-17 00:03:14",0.92243
167718,"michael gallay","2015-04-17 00:05:41",0.90548
168781,"Fábio Penna","2015-04-17 00:12:07",0.76413
167678,"Manan Shah","2015-04-17 00:13:31",0.91433
167713,"Branden Murray","2015-04-17 00:14:47",0.92749
167790,nr7116,"2015-04-17 00:15:55",0.92149
168312,cove,"2015-04-17 00:15:59",0.90820
168779,Aurimas,"2015-04-17 00:16:48",0.91240
168785,Dave_Str,"2015-04-17 00:22:28",0.90423
167718,"michael gallay","2015-04-17 00:31:31",0.91848
167755,"Jose Luis Araya Lopez","2015-04-17 00:32:43",0.69608
167518,st4rk03,"2015-04-17 00:34:45",0.92406
168794,rudyb,"2015-04-17 00:35:20",0.70427
166885,oconnoda,"2015-04-17 00:35:23",0.88453
167558,db52,"2015-04-17 00:37:33",0.92738
166885,oconnoda,"2015-04-17 00:44:15",0.89721
168424,"Steven Qin","2015-04-17 00:44:49",0.79849
167665,"Data Wallah","2015-04-17 00:47:57",0.92392
167735,"Adam Warmack","2015-04-17 00:51:42",0.89057
167688,davidparmenter,"2015-04-17 00:56:08",0.49468
168800,ram6ler,"2015-04-17 01:05:36",0.91205
168735,delimited,"2015-04-17 01:08:03",0.79796
168758,Ravi,"2015-04-17 01:10:26",0.74706
166944,egil137,"2015-04-17 01:14:04",0.88839
167496,tomlabs,"2015-04-17 01:14:52",0.90602
167688,davidparmenter,"2015-04-17 01:22:25",0.74706
167755,"Jose Luis Araya Lopez","2015-04-17 01:25:18",0.69719
168781,"Fábio Penna","2015-04-17 01:25:38",0.90385
167990,"Linda Custer","2015-04-17 01:26:19",0.91830
167401,skywa,"2015-04-17 01:32:02",0.80806
168183,drala,"2015-04-17 01:35:30",0.93126
167375,meelo,"2015-04-17 01:39:32",0.89750
167735,"Adam Warmack","2015-04-17 01:44:02",0.92560
167401,skywa,"2015-04-17 01:45:17",0.82952
167469,bnnrs,"2015-04-17 01:50:05",0.92679
168545,"Mark Peng","2015-04-17 01:50:51",0.92156
168821,Pascale,"2015-04-17 01:52:16",0.69608
167810,Genan,"2015-04-17 01:52:22",0.78971
167401,skywa,"2015-04-17 01:59:46",0.82991
167713,"Branden Murray","2015-04-17 02:02:04",0.92822
168831,FranciscoHoyos,"2015-04-17 02:02:29",0.90423
168816,stylke,"2015-04-17 02:06:16",0.69608
168820,Desiderata,"2015-04-17 02:06:33",0.71255
168312,cove,"2015-04-17 02:07:27",0.91152
168835,saturn6984,"2015-04-17 02:07:46",0.69608
167469,bnnrs,"2015-04-17 02:11:05",0.92797
168711,nonnot,"2015-04-17 02:11:48",0.92677
167085,"Luis Argerich","2015-04-17 02:12:18",0.92591
166892,sugimotot,"2015-04-17 02:20:12",0.90616
168836,sunhu,"2015-04-17 02:20:30",0.74646
167749,sh_isman,"2015-04-17 02:20:42",0.88818
168034,GuneetK,"2015-04-17 02:22:21",0.91189
168735,delimited,"2015-04-17 02:22:55",0.84165
168821,Pascale,"2015-04-17 02:23:10",0.82631
168023,mANDy,"2015-04-17 02:25:11",0.93187
167834,R4r3s,"2015-04-17 02:26:44",0.87652
167755,"Jose Luis Araya Lopez","2015-04-17 02:27:37",0.73782
168835,saturn6984,"2015-04-17 02:29:18",0.74706
168820,Desiderata,"2015-04-17 02:30:43",0.90576
167680,"Andrés Castrillón","2015-04-17 02:33:26",0.92122
167375,meelo,"2015-04-17 02:41:25",0.91084
168834,rohithjain,"2015-04-17 02:43:30",0.88882
168256,"Xiucheng Li","2015-04-17 02:45:04",0.92547
167337,hamelg,"2015-04-17 02:49:14",0.93599
168023,mANDy,"2015-04-17 02:50:24",0.93217
167164,ma2afify,"2015-04-17 02:50:33",0.93400
167088,"Isaac Yauri","2015-04-17 02:51:58",0.89822
167736,Vasu,"2015-04-17 02:52:38",0.87794
167688,davidparmenter,"2015-04-17 02:56:19",0.80919
167375,meelo,"2015-04-17 03:01:02",0.91481
168858,"prabhakaran Arivalagan","2015-04-17 03:03:53",0.69608
168857,ppanchap,"2015-04-17 03:04:35",0.70359
167572,"Junqi Chen","2015-04-17 03:06:46",0.91872
167965,wangh,"2015-04-17 03:07:03",0.88571
168851,Manoj,"2015-04-17 03:09:35",0.69608
167965,wangh,"2015-04-17 03:16:02",0.89671
167809,"Shailaja Rego","2015-04-17 03:19:07",0.92172
167796,westsider,"2015-04-17 03:21:02",0.93358
168877,alfa2plus,"2015-04-17 03:30:15",0.69608
168857,ppanchap,"2015-04-17 03:30:39",0.74872
168735,delimited,"2015-04-17 03:35:19",0.86346
168800,ram6ler,"2015-04-17 03:38:39",0.92062
168851,Manoj,"2015-04-17 03:39:48",0.90423
167003,Kicke,"2015-04-17 03:46:13",0.90715
168887,ThePurdude,"2015-04-17 03:46:24",0.69608
168545,"Mark Peng","2015-04-17 03:49:54",0.92406
168295,Cowlephant,"2015-04-17 03:54:54",0.69608
168345,"Vitaliy Nesterenko","2015-04-17 04:05:00",0.88525
168424,"Steven Qin","2015-04-17 04:05:39",0.82307
168735,delimited,"2015-04-17 04:13:33",0.92662
168904,anoop,"2015-04-17 04:14:27",0.69608
168877,alfa2plus,"2015-04-17 04:14:51",0.88696
167437,crowggle,"2015-04-17 04:15:15",0.90136
168907,"ravi 2","2015-04-17 04:20:04",0.69608
168444,sumbuz,"2015-04-17 04:25:08",0.58699
168301,"Robert Liu","2015-04-17 04:25:50",0.86090
166891,Rishabh,"2015-04-17 04:33:03",0.92311
168907,"ravi 2","2015-04-17 04:37:46",0.90423
167359,noodles,"2015-04-17 04:39:56",0.92872
167417,"Yair Beer","2015-04-17 04:40:56",0.91722
168345,"Vitaliy Nesterenko","2015-04-17 04:42:21",0.89009
168925,YesJ,"2015-04-17 04:43:16",0.86476
168924,ahambouris,"2015-04-17 04:43:35",0.69608
168887,ThePurdude,"2015-04-17 04:48:53",0.90424
168345,"Vitaliy Nesterenko","2015-04-17 04:49:48",0.89047
167035,"BassBall Fever","2015-04-17 04:53:49",0.90736
168907,"ravi 2","2015-04-17 04:57:43",0.90429
168324,trying,"2015-04-17 04:59:46",0.74706
168345,"Vitaliy Nesterenko","2015-04-17 05:02:41",0.90575
166882,Mathn,"2015-04-17 05:07:19",0.92445
166892,sugimotot,"2015-04-17 05:09:58",0.90724
167818,Dharmesh,"2015-04-17 05:12:51",0.87117
167965,wangh,"2015-04-17 05:14:29",0.91107
167466,edomt,"2015-04-17 05:19:38",0.92828
167466,edomt,"2015-04-17 05:20:45",0.92925
167466,edomt,"2015-04-17 05:21:29",0.93110
168301,"Robert Liu","2015-04-17 05:22:11",0.87956
166882,Mathn,"2015-04-17 05:25:03",0.92483
168117,Odinsbeard,"2015-04-17 05:27:02",0.92091
168545,"Mark Peng","2015-04-17 05:29:02",0.92887
167417,"Yair Beer","2015-04-17 05:32:36",0.92491
168197,Sevenn,"2015-04-17 05:37:33",0.90327
167074,"Ian Hellstrom","2015-04-17 05:41:36",0.92156
167074,"Ian Hellstrom","2015-04-17 05:48:08",0.92162
167818,Dharmesh,"2015-04-17 05:53:01",0.88426
166959,"Brett Mc","2015-04-17 05:53:27",0.76636
168944,seye.damo,"2015-04-17 06:02:18",0.91899
167016,BobTheCanadian,"2015-04-17 06:09:16",0.91909
166959,"Brett Mc","2015-04-17 06:10:30",0.78491
167076,Analyst,"2015-04-17 06:11:38",0.74706
168559,"Mikhail Uskov","2015-04-17 06:14:02",0.89669
168295,Cowlephant,"2015-04-17 06:16:15",0.88341
168956,gk07,"2015-04-17 06:20:52",0.87038
168958,"Ashish Lal","2015-04-17 06:23:12",0.87552
168411,"Clyde DSouza","2015-04-17 06:26:36",0.87698
167260,"Kamal Manchanda","2015-04-17 06:29:25",0.56394
168430,"Lalit Khandelwal","2015-04-17 06:30:50",0.88619
168213,Silogram,"2015-04-17 06:35:42",0.93523
168286,"Girish Joshi","2015-04-17 06:53:49",0.91687
168430,"Lalit Khandelwal","2015-04-17 06:55:45",0.89316
168424,"Steven Qin","2015-04-17 06:58:12",0.91329
167905,Gael,"2015-04-17 06:58:43",0.88060
167260,"Kamal Manchanda","2015-04-17 07:00:42",0.60154
168974,FloraSamba,"2015-04-17 07:07:43",0.49468
167240,doyourrip,"2015-04-17 07:13:28",0.91315
168973,sohail288,"2015-04-17 07:15:45",0.69608
168974,FloraSamba,"2015-04-17 07:18:16",0.74706
168961,Charles,"2015-04-17 07:19:33",0.69608
168961,Charles,"2015-04-17 07:22:27",0.74706
167260,"Kamal Manchanda","2015-04-17 07:23:43",0.75795
168976,leotywy,"2015-04-17 07:32:49",0.74393
167260,"Kamal Manchanda","2015-04-17 07:42:10",0.81466
168771,sumedho,"2015-04-17 07:49:17",0.90380
168376,RajivRanjanSingh,"2015-04-17 07:49:22",0.88130
167212,"Panagiotis Cheilaris","2015-04-17 07:50:14",0.89879
167496,tomlabs,"2015-04-17 07:52:01",0.90612
168983,konstk,"2015-04-17 07:54:22",0.74706
168369,Premal,"2015-04-17 07:54:39",0.90429
168310,pm1985,"2015-04-17 07:59:55",0.88361
168474,hdev,"2015-04-17 08:04:22",0.90767
168973,sohail288,"2015-04-17 08:05:26",0.74706
167212,"Panagiotis Cheilaris","2015-04-17 08:17:30",0.91202
168983,konstk,"2015-04-17 08:18:21",0.87602
167320,"Dragos Cimpoies","2015-04-17 08:22:16",0.89776
168974,FloraSamba,"2015-04-17 08:28:55",0.78644
168310,pm1985,"2015-04-17 08:30:08",0.89427
169000,"Abhishek Kumar","2015-04-17 08:32:02",0.91745
168388,tony.lawrence1966,"2015-04-17 08:32:19",0.91240
168983,konstk,"2015-04-17 08:32:20",0.88739
168286,"Girish Joshi","2015-04-17 08:40:37",0.91835
168430,"Lalit Khandelwal","2015-04-17 08:41:23",0.89616
167187,David.g,"2015-04-17 08:44:49",0.91360
168984,Pedro,"2015-04-17 08:46:12",0.91038
167107,"Amos Eric","2015-04-17 08:49:29",0.86753
167855,YuYin_CUG,"2015-04-17 08:51:08",0.90369
167086,"Nick Gorev","2015-04-17 09:00:14",0.92481
169015,"Abdel Lhm","2015-04-17 09:06:22",0.74706
169017,Sean_T,"2015-04-17 09:08:52",0.90963
168771,sumedho,"2015-04-17 09:14:42",0.90754
167359,noodles,"2015-04-17 09:15:43",0.92977
168983,konstk,"2015-04-17 09:20:50",0.90935
168976,leotywy,"2015-04-17 09:25:32",0.86152
169022,"Jedediah Smith","2015-04-17 09:29:19",0.69608
168518,creativvv,"2015-04-17 09:43:25",0.69608
168518,creativvv,"2015-04-17 09:47:45",0.74706
167434,beeNotice,"2015-04-17 09:56:43",0.92564
167141,Cristian,"2015-04-17 09:57:25",0.50155
168518,creativvv,"2015-04-17 09:58:28",0.74943
169033,"Raghav Prasad","2015-04-17 09:58:56",0.89100
167141,Cristian,"2015-04-17 10:04:24",0.50441
169035,luismap,"2015-04-17 10:05:49",0.90384
167651,janagulo,"2015-04-17 10:14:09",0.92132
168138,Pr1mer,"2015-04-17 10:19:45",0.74822
169029,kis08,"2015-04-17 10:20:22",0.69608
169053,JimG,"2015-04-17 10:26:54",0.69608
168630,Verunka,"2015-04-17 10:27:44",0.87209
169054,kiwizen,"2015-04-17 10:29:05",0.90502
169058,"Mårten Knutsson","2015-04-17 10:34:41",0.90502
168984,Pedro,"2015-04-17 10:35:51",0.92181
169053,JimG,"2015-04-17 10:38:57",0.74706
167141,Cristian,"2015-04-17 10:40:47",0.88356
168454,Anais,"2015-04-17 10:42:00",0.90552
169015,"Abdel Lhm","2015-04-17 10:50:07",0.88566
167688,davidparmenter,"2015-04-17 10:50:17",0.87684
168984,Pedro,"2015-04-17 10:55:10",0.92781
168130,"Christian Pedersen","2015-04-17 10:55:41",0.90502
168913,"Kok Meng Tan","2015-04-17 10:57:01",0.74706
167465,bnorland,"2015-04-17 10:57:26",0.90548
168895,"Jyoti Ranjan Nayak","2015-04-17 10:59:34",0.69608
168652,Sandra,"2015-04-17 11:00:05",0.78153
169067,starclan,"2015-04-17 11:01:04",0.84940
168406,Konstantinos,"2015-04-17 11:02:58",0.93116
168630,Verunka,"2015-04-17 11:06:23",0.90539
168913,"Kok Meng Tan","2015-04-17 11:08:09",0.90391
169061,iujevic,"2015-04-17 11:10:10",0.90504
167260,"Kamal Manchanda","2015-04-17 11:10:18",0.88899
169072,mirekc,"2015-04-17 11:12:14",0.74904
168216,GGkr,"2015-04-17 11:14:12",0.92272
167907,"prateek joshi","2015-04-17 11:15:32",0.90791
167166,LoganCh,"2015-04-17 11:21:26",0.79357
169082,"Juan José Benages Solsona","2015-04-17 11:28:49",0.69608
169089,LiveFreeEngineer,"2015-04-17 11:45:28",0.69608
168152,Andreas,"2015-04-17 11:47:22",0.91610
167086,"Nick Gorev","2015-04-17 11:50:53",0.92797
168957,Gayathri,"2015-04-17 11:54:17",0.69608
168484,Azizeh,"2015-04-17 11:54:30",0.86668
168152,Andreas,"2015-04-17 11:58:29",0.91741
167193,Marat_Yus,"2015-04-17 12:00:41",0.76466
167411,ndemi,"2015-04-17 12:03:27",0.92089
169082,"Juan José Benages Solsona","2015-04-17 12:03:30",0.90502
168857,ppanchap,"2015-04-17 12:08:52",0.86162
168034,GuneetK,"2015-04-17 12:10:26",0.91835
169093,RoH,"2015-04-17 12:15:39",0.69608
167417,"Yair Beer","2015-04-17 12:23:04",0.92538
168906,GBOT,"2015-04-17 12:23:20",0.74706
168957,Gayathri,"2015-04-17 12:28:04",0.74706
169110,Kate,"2015-04-17 12:29:30",0.88482
167901,"Güven İlter","2015-04-17 12:33:31",0.78163
167296,deszcz,"2015-04-17 12:33:37",0.93061
167522,maiwass,"2015-04-17 12:39:01",0.88681
167901,"Güven İlter","2015-04-17 12:40:16",0.85939
167858,Louis,"2015-04-17 12:41:15",0.88574
167379,"Oleg Hanevich","2015-04-17 12:41:33",0.92830
167810,Genan,"2015-04-17 12:45:13",0.80601
168152,Andreas,"2015-04-17 12:46:04",0.91784
168119,Annie,"2015-04-17 12:47:44",0.91379
